t_us, Height, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.x, Omega.y, Omega.z, Acc.x, Acc.y, Acc.z
278665330,0.910,-0.000,-0.000,0.000,0.000,-0.014,0.015,-0.009,-0.057,0.260,9.834
278673191,0.910,-0.000,-0.000,0.000,0.000,-0.014,0.015,-0.008,-0.064,0.249,9.825
278680027,0.910,0.000,0.000,0.000,0.000,-0.013,0.016,-0.009,-0.072,0.252,9.826
278696779,0.910,-0.000,-0.000,0.000,0.000,-0.013,0.017,-0.009,-0.057,0.253,9.843
278704643,0.910,-0.000,-0.000,0.000,0.000,-0.015,0.016,-0.009,-0.060,0.252,9.852
278712504,0.910,-0.000,-0.000,0.000,0.000,-0.014,0.016,-0.009,-0.068,0.253,9.837
278720366,0.910,-0.000,-0.000,0.000,0.000,-0.015,0.016,-0.009,-0.070,0.264,9.839
278736090,0.910,-0.000,-0.000,0.000,0.000,-0.014,0.015,-0.009,-0.070,0.263,9.842
278743955,0.910,-0.000,-0.000,0.000,0.000,-0.015,0.014,-0.009,-0.059,0.263,9.837
278751813,0.910,-0.000,-0.000,0.000,0.000,-0.015,0.014,-0.009,-0.059,0.263,9.851
278767539,0.910,-0.000,-0.000,0.000,0.000,-0.017,0.015,-0.009,-0.077,0.260,9.849
278775402,0.910,-0.000,-0.000,0.000,0.000,-0.017,0.016,-0.009,-0.076,0.267,9.876
278783265,0.910,-0.000,-0.000,0.000,0.000,-0.017,0.016,-0.009,-0.072,0.263,9.869
278791127,0.910,-0.000,-0.000,0.000,0.000,-0.016,0.017,-0.009,-0.071,0.255,9.865
278806856,0.910,-0.000,-0.000,0.000,0.000,-0.016,0.016,-0.009,-0.057,0.259,9.867
278814716,0.910,-0.000,-0.000,0.000,0.000,-0.017,0.015,-0.009,-0.053,0.259,9.869
278822579,0.910,-0.000,-0.000,0.000,0.000,-0.017,0.015,-0.008,-0.057,0.259,9.873
278830441,0.910,-0.000,-0.000,0.000,0.000,-0.016,0.016,-0.008,-0.051,0.252,9.855
278846167,0.910,-0.000,-0.000,0.000,0.000,-0.017,0.017,-0.009,-0.074,0.252,9.869
278854028,0.910,-0.000,-0.000,0.000,0.000,-0.017,0.018,-0.009,-0.062,0.255,9.871
278861892,0.910,-0.000,-0.000,0.000,0.000,-0.017,0.017,-0.009,-0.064,0.255,9.857
278877615,0.910,-0.000,-0.000,0.000,0.000,-0.018,0.016,-0.010,-0.074,0.259,9.847
278885477,0.910,-0.000,-0.000,0.000,0.000,-0.019,0.017,-0.010,-0.061,0.249,9.868
278893342,0.910,-0.000,-0.000,0.000,0.000,-0.019,0.017,-0.010,-0.065,0.252,9.866
278901203,0.910,-0.000,-0.000,0.000,0.000,-0.019,0.018,-0.010,-0.074,0.257,9.852
278916929,0.910,-0.000,-0.000,0.000,0.000,-0.019,0.019,-0.009,-0.061,0.253,9.851
278924788,0.910,-0.000,-0.000,0.000,0.000,-0.019,0.019,-0.009,-0.061,0.254,9.846
278932652,0.910,-0.000,-0.000,0.000,0.000,-0.020,0.019,-0.009,-0.066,0.253,9.856
278940517,0.910,-0.000,-0.000,0.000,0.000,-0.019,0.019,-0.009,-0.066,0.256,9.834
278956241,0.910,-0.000,-0.000,0.000,0.000,-0.020,0.020,-0.010,-0.061,0.265,9.859
278964103,0.910,-0.000,-0.000,0.000,0.000,-0.020,0.021,-0.010,-0.053,0.261,9.853
278971966,0.910,-0.000,-0.000,0.000,0.000,-0.020,0.021,-0.010,-0.051,0.261,9.844
278987689,0.910,-0.000,-0.000,0.000,0.000,-0.021,0.021,-0.009,-0.070,0.260,9.840
278995550,0.910,-0.000,-0.000,0.000,0.000,-0.020,0.021,-0.009,-0.063,0.257,9.826
279003413,0.910,-0.000,-0.000,0.000,0.000,-0.021,0.021,-0.009,-0.055,0.262,9.862
279011276,0.910,-0.000,-0.000,0.000,0.000,-0.022,0.021,-0.009,-0.058,0.263,9.869
279027001,0.910,-0.000,-0.000,0.000,0.000,-0.022,0.021,-0.009,-0.052,0.263,9.845
279034864,0.910,-0.000,-0.000,0.000,0.000,-0.022,0.020,-0.009,-0.050,0.258,9.834
279042728,0.910,-0.000,-0.000,0.000,0.000,-0.021,0.020,-0.009,-0.054,0.255,9.847
279050591,0.910,-0.000,-0.000,0.000,0.000,-0.021,0.020,-0.010,-0.051,0.261,9.854
279066314,0.910,-0.000,-0.000,0.000,0.000,-0.022,0.020,-0.009,-0.026,0.253,9.853
279074178,0.910,-0.000,-0.000,0.000,0.000,-0.022,0.020,-0.009,-0.022,0.254,9.850
279082040,0.910,-0.000,-0.000,0.000,0.000,-0.022,0.020,-0.009,-0.034,0.255,9.846
279097764,0.910,-0.000,-0.000,0.000,0.000,-0.024,0.020,-0.009,-0.031,0.260,9.858
279105625,0.910,-0.000,-0.000,0.000,0.000,-0.024,0.020,-0.009,-0.038,0.269,9.856
279113490,0.910,-0.000,-0.000,0.000,0.000,-0.023,0.020,-0.010,-0.042,0.276,9.856
279121471,0.910,-0.000,-0.000,0.000,0.000,-0.024,0.020,-0.010,-0.056,0.273,9.886
279136052,0.910,0.000,0.000,0.000,0.000,-0.023,0.020,-0.010,-0.066,0.273,9.863
279144939,0.910,0.001,-0.000,0.264,0.000,-0.024,0.021,-0.010,-0.059,0.270,9.864
279152803,0.910,0.001,-0.000,0.000,0.000,-0.024,0.022,-0.010,-0.045,0.271,9.862
279160665,0.910,0.002,-0.000,0.000,0.000,-0.024,0.022,-0.010,-0.041,0.276,9.869
279176385,0.910,0.003,-0.000,0.000,0.000,-0.024,0.022,-0.010,-0.059,0.272,9.858
279184255,0.910,0.003,-0.000,0.000,0.000,-0.025,0.021,-0.010,-0.052,0.279,9.852
279192114,0.910,0.003,-0.000,0.000,0.000,-0.024,0.022,-0.010,-0.055,0.274,9.863
279207840,0.910,0.004,-0.000,0.000,0.000,-0.024,0.021,-0.010,-0.048,0.275,9.843
279215703,0.910,0.004,-0.000,0.000,0.000,-0.024,0.021,-0.010,-0.056,0.271,9.860
279223562,0.910,0.004,-0.000,0.000,0.000,-0.024,0.020,-0.010,-0.060,0.273,9.837
279231425,0.910,0.005,-0.000,0.000,0.000,-0.025,0.020,-0.010,-0.065,0.266,9.851
279247151,0.910,0.005,-0.000,0.000,0.000,-0.025,0.020,-0.011,-0.078,0.268,9.857
279255014,0.910,0.005,-0.000,0.000,0.000,-0.026,0.021,-0.011,-0.071,0.261,9.866
279262876,0.910,0.005,-0.000,0.000,0.000,-0.026,0.020,-0.011,-0.070,0.266,9.857
279270739,0.910,0.005,-0.000,0.000,0.000,-0.026,0.021,-0.011,-0.069,0.263,9.880
279286464,0.910,0.005,-0.000,0.000,0.000,-0.026,0.022,-0.011,-0.082,0.263,9.850
279294327,0.910,0.005,-0.000,0.000,0.000,-0.027,0.021,-0.011,-0.077,0.265,9.856
279302188,0.910,0.005,-0.000,0.000,0.000,-0.028,0.022,-0.011,-0.078,0.258,9.873
279310052,0.910,0.005,-0.000,0.000,0.000,-0.027,0.022,-0.010,-0.069,0.262,9.859
279325777,0.910,0.005,-0.000,0.000,0.000,-0.028,0.021,-0.010,-0.070,0.268,9.844
279333642,0.910,0.005,-0.000,0.000,0.000,-0.028,0.021,-0.010,-0.067,0.264,9.860
279341505,0.910,0.005,-0.000,0.000,0.000,-0.028,0.022,-0.010,-0.061,0.265,9.847
279357227,0.910,0.005,-0.000,0.000,0.000,-0.029,0.022,-0.010,-0.065,0.262,9.847
279365091,0.910,0.005,-0.000,0.000,0.000,-0.029,0.023,-0.010,-0.067,0.256,9.863
279372953,0.910,0.004,-0.000,0.000,0.000,-0.029,0.022,-0.010,-0.057,0.257,9.853
279380817,0.910,0.004,-0.000,0.000,0.000,-0.029,0.021,-0.010,-0.060,0.258,9.851
279396540,0.910,0.004,-0.000,0.000,0.000,-0.030,0.023,-0.010,-0.062,0.259,9.861
279404402,0.910,0.004,-0.000,0.000,0.000,-0.030,0.023,-0.010,-0.055,0.262,9.844
279412267,0.910,0.004,-0.000,0.000,0.000,-0.030,0.022,-0.010,-0.056,0.257,9.856
279420128,0.910,0.004,-0.000,0.000,0.000,-0.031,0.023,-0.010,-0.058,0.258,9.870
279435852,0.910,0.004,-0.000,0.000,0.000,-0.030,0.022,-0.011,-0.070,0.260,9.859
279443717,0.910,0.004,-0.000,0.000,0.000,-0.030,0.022,-0.011,-0.075,0.254,9.871
279451578,0.910,0.004,-0.000,0.000,0.000,-0.030,0.022,-0.011,-0.078,0.258,9.847
279467304,0.910,0.003,-0.000,0.000,0.000,-0.031,0.023,-0.011,-0.076,0.253,9.871
279475165,0.910,0.003,-0.000,0.000,0.000,-0.030,0.023,-0.011,-0.073,0.254,9.859
279483029,0.910,0.003,-0.000,0.000,0.000,-0.030,0.023,-0.010,-0.076,0.259,9.862
279490891,0.910,0.003,-0.000,0.000,0.000,-0.031,0.023,-0.011,-0.079,0.263,9.868
279506617,0.910,0.003,-0.000,0.000,0.000,-0.030,0.022,-0.010,-0.079,0.254,9.853
279514479,0.910,0.003,-0.000,0.000,0.000,-0.031,0.022,-0.010,-0.075,0.262,9.859
279522341,0.910,0.003,-0.000,0.000,0.000,-0.031,0.022,-0.010,-0.079,0.265,9.835
279530204,0.910,0.003,-0.000,0.000,0.000,-0.032,0.022,-0.010,-0.075,0.259,9.844
279545930,0.910,0.003,-0.000,0.000,0.000,-0.031,0.023,-0.011,-0.059,0.252,9.830
279553794,0.910,0.002,-0.000,0.000,0.000,-0.031,0.023,-0.011,-0.051,0.255,9.858
279561654,0.910,0.002,-0.000,0.000,0.000,-0.032,0.022,-0.011,-0.056,0.255,9.857
279577380,0.910,0.002,-0.000,0.000,0.000,-0.032,0.021,-0.011,-0.062,0.249,9.856
279585241,0.910,0.002,-0.000,0.000,0.000,-0.031,0.021,-0.011,-0.075,0.247,9.845
279592079,0.910,0.000,0.000,0.000,0.000,-0.032,0.021,-0.010,-0.075,0.248,9.856
279600967,0.910,0.002,-0.000,0.000,0.000,-0.031,0.021,-0.010,-0.074,0.243,9.837
279616689,0.910,0.002,-0.000,0.000,0.000,-0.032,0.021,-0.010,-0.061,0.250,9.871
279624555,0.910,0.002,-0.000,0.000,0.000,-0.033,0.021,-0.010,-0.066,0.247,9.873
279632417,0.910,0.002,-0.000,0.000,0.000,-0.032,0.022,-0.010,-0.071,0.245,9.883
279640279,0.910,0.002,-0.000,0.000,0.000,-0.033,0.021,-0.011,-0.079,0.257,9.874
279656004,0.910,0.002,-0.000,0.000,0.000,-0.032,0.021,-0.011,-0.068,0.260,9.874
279663868,0.910,0.002,-0.000,0.000,0.000,-0.033,0.022,-0.011,-0.068,0.267,9.879
279671728,0.910,0.001,-0.000,0.000,0.000,-0.034,0.022,-0.010,-0.064,0.263,9.875
279687452,0.910,0.001,-0.000,0.000,0.000,-0.032,0.021,-0.010,-0.069,0.269,9.855
279695316,0.910,0.001,-0.000,0.000,0.000,-0.033,0.020,-0.011,-0.075,0.278,9.867
279703178,0.910,0.001,-0.000,0.000,0.000,-0.034,0.020,-0.011,-0.064,0.274,9.874
279711041,0.910,0.001,-0.000,0.000,0.000,-0.033,0.020,-0.011,-0.059,0.274,9.866
279726766,0.910,0.001,-0.000,0.000,0.000,-0.035,0.021,-0.011,-0.049,0.274,9.876
279734627,0.910,0.001,-0.000,0.000,0.000,-0.033,0.021,-0.011,-0.056,0.276,9.846
279742490,0.910,0.001,-0.000,0.000,0.000,-0.034,0.020,-0.011,-0.053,0.265,9.874
279750352,0.910,0.001,-0.000,0.000,0.000,-0.034,0.020,-0.011,-0.059,0.265,9.863
279766080,0.913,0.001,-0.000,0.000,0.000,-0.035,0.020,-0.011,-0.063,0.266,9.876
279773941,0.912,0.001,-0.000,0.000,0.000,-0.035,0.020,-0.010,-0.054,0.272,9.840
279781805,0.911,0.001,-0.000,0.000,0.000,-0.034,0.020,-0.010,-0.058,0.263,9.853
279797528,0.911,0.001,-0.000,0.000,0.000,-0.034,0.021,-0.010,-0.058,0.260,9.850
279805388,0.911,0.001,-0.000,0.000,0.000,-0.035,0.020,-0.010,-0.060,0.262,9.841
279813254,0.910,0.001,-0.000,0.000,0.000,-0.035,0.020,-0.010,-0.049,0.260,9.857
279821114,0.910,0.001,-0.000,0.000,0.000,-0.035,0.019,-0.010,-0.065,0.266,9.837
279836841,0.910,0.001,-0.000,0.000,0.000,-0.035,0.019,-0.011,-0.071,0.263,9.840
279844703,0.910,0.001,-0.000,0.000,0.000,-0.035,0.019,-0.010,-0.070,0.255,9.834
279852565,0.910,0.001,-0.000,0.000,0.000,-0.035,0.018,-0.010,-0.072,0.261,9.839
279860428,0.910,0.001,-0.000,0.000,0.000,-0.035,0.018,-0.010,-0.078,0.259,9.841
279876149,0.910,0.001,0.001,0.000,0.264,-0.035,0.019,-0.011,-0.077,0.254,9.834
279884017,0.910,0.001,0.001,0.000,0.000,-0.035,0.017,-0.010,-0.066,0.245,9.827
279891878,0.910,0.001,0.002,0.000,0.000,-0.036,0.018,-0.010,-0.070,0.249,9.859
279907602,0.910,0.000,0.003,0.000,0.000,-0.036,0.018,-0.010,-0.058,0.248,9.837
279915470,0.910,0.000,0.003,0.000,0.000,-0.036,0.018,-0.010,-0.054,0.252,9.848
279923331,0.913,0.000,0.003,0.000,0.000,-0.036,0.018,-0.011,-0.054,0.255,9.854
279931189,0.912,0.000,0.004,0.000,0.000,-0.036,0.018,-0.011,-0.055,0.255,9.845
279946915,0.911,0.000,0.004,0.000,0.000,-0.036,0.017,-0.011,-0.056,0.258,9.847
279954777,0.911,0.000,0.004,0.000,0.000,-0.037,0.018,-0.011,-0.053,0.252,9.879
279962639,0.914,0.000,0.005,0.000,0.000,-0.037,0.018,-0.011,-0.045,0.248,9.864
279970502,0.912,0.000,0.005,0.000,0.000,-0.037,0.018,-0.011,-0.057,0.246,9.859
279986225,0.916,0.000,0.005,0.000,0.000,-0.036,0.018,-0.011,-0.063,0.251,9.846
279994089,0.914,0.000,0.005,0.000,0.000,-0.035,0.017,-0.012,-0.066,0.259,9.848
280001952,0.913,0.000,0.005,0.000,0.000,-0.036,0.017,-0.012,-0.064,0.259,9.869
280017675,0.915,0.000,0.005,0.000,0.000,-0.035,0.018,-0.011,-0.061,0.265,9.849
280025538,0.913,0.000,0.005,0.000,0.000,-0.036,0.018,-0.011,-0.064,0.266,9.867
280033401,0.912,0.000,0.005,0.000,0.000,-0.037,0.017,-0.011,-0.057,0.262,9.866
280041263,0.912,0.000,0.005,0.000,0.000,-0.038,0.017,-0.010,-0.035,0.255,9.868
280056988,0.911,0.000,0.005,0.000,0.000,-0.038,0.017,-0.010,-0.047,0.262,9.845
280064850,0.911,0.000,0.005,0.000,0.000,-0.037,0.017,-0.010,-0.049,0.258,9.834
280072713,0.910,0.000,0.005,0.000,0.000,-0.037,0.017,-0.010,-0.065,0.262,9.863
280080573,0.910,0.000,0.005,0.000,0.000,-0.037,0.017,-0.010,-0.041,0.261,9.857
280096298,0.910,0.000,0.005,0.000,0.000,-0.037,0.016,-0.010,-0.037,0.265,9.853
280104159,0.910,0.000,0.005,0.000,0.000,-0.037,0.017,-0.010,-0.048,0.264,9.871
280112022,0.910,0.000,0.004,0.000,0.000,-0.036,0.017,-0.010,-0.048,0.270,9.859
280127748,0.912,0.000,0.004,0.000,0.000,-0.036,0.017,-0.010,-0.052,0.275,9.865
280135612,0.914,0.000,0.004,0.000,0.000,-0.037,0.016,-0.010,-0.049,0.278,9.858
280143474,0.913,0.000,0.004,0.000,0.000,-0.036,0.016,-0.010,-0.053,0.279,9.838
280151333,0.912,0.000,0.004,0.000,0.000,-0.035,0.016,-0.010,-0.051,0.281,9.853
280167059,0.911,0.000,0.004,0.000,0.000,-0.035,0.015,-0.010,-0.053,0.277,9.860
280174922,0.914,0.000,0.004,0.000,0.000,-0.036,0.016,-0.010,-0.055,0.281,9.872
280182782,0.913,0.000,0.004,0.000,0.000,-0.035,0.016,-0.011,-0.045,0.282,9.844
280190647,0.912,0.000,0.004,0.000,0.000,-0.035,0.015,-0.011,-0.044,0.278,9.853
280206371,0.911,0.000,0.003,0.000,0.000,-0.036,0.015,-0.011,-0.056,0.282,9.851
280214234,0.911,0.000,0.003,0.000,0.000,-0.035,0.014,-0.011,-0.058,0.277,9.826
280222097,0.910,0.000,0.003,0.000,0.000,-0.036,0.014,-0.011,-0.058,0.278,9.861
280237821,0.913,0.000,0.003,0.000,0.000,-0.036,0.015,-0.011,-0.062,0.274,9.868
280245686,0.912,0.000,0.003,0.000,0.000,-0.037,0.015,-0.011,-0.068,0.276,9.873
280253546,0.912,0.000,0.003,0.000,0.000,-0.037,0.016,-0.011,-0.074,0.279,9.869
280261408,0.911,0.000,0.003,0.000,0.000,-0.036,0.015,-0.011,-0.071,0.276,9.835
280277134,0.914,0.000,0.003,0.000,0.000,-0.037,0.014,-0.010,-0.075,0.272,9.851
280284998,0.912,0.000,0.003,0.000,0.000,-0.036,0.015,-0.011,-0.068,0.278,9.849
280292858,0.912,0.000,0.002,0.000,0.000,-0.036,0.014,-0.011,-0.054,0.276,9.845
280300721,0.911,0.000,0.002,0.000,0.000,-0.036,0.013,-0.011,-0.066,0.272,9.832
280316445,0.911,0.000,0.002,0.000,0.000,-0.036,0.012,-0.011,-0.078,0.262,9.824
280324306,0.910,0.000,0.002,0.000,0.000,-0.037,0.011,-0.011,-0.080,0.265,9.844
280332169,0.910,0.000,0.002,0.000,0.000,-0.037,0.012,-0.011,-0.075,0.272,9.863
280340033,0.910,0.000,0.002,0.000,0.000,-0.037,0.013,-0.011,-0.089,0.266,9.857
280355757,0.913,0.000,0.002,0.000,0.000,-0.038,0.012,-0.011,-0.071,0.259,9.843
280363617,0.915,0.000,0.002,0.000,0.000,-0.037,0.012,-0.011,-0.075,0.254,9.830
280371481,0.917,0.000,0.002,0.000,0.000,-0.036,0.012,-0.011,-0.083,0.257,9.831
280387205,0.913,0.000,0.002,0.000,0.000,-0.035,0.011,-0.011,-0.078,0.260,9.841
280395067,0.912,0.000,0.002,0.000,0.000,-0.035,0.012,-0.011,-0.077,0.264,9.863
280402929,0.912,0.000,0.001,0.000,0.000,-0.034,0.011,-0.011,-0.073,0.255,9.834
280410793,0.911,0.000,0.001,0.000,0.000,-0.034,0.011,-0.011,-0.078,0.251,9.850
280426515,0.916,0.000,0.001,0.000,0.000,-0.035,0.011,-0.011,-0.071,0.252,9.863
280434379,0.917,0.000,0.001,0.000,0.000,-0.035,0.010,-0.011,-0.077,0.257,9.838
280442242,0.915,0.000,0.001,0.000,0.000,-0.035,0.011,-0.011,-0.076,0.259,9.882
280450105,0.913,0.000,0.001,0.000,0.000,-0.035,0.011,-0.011,-0.079,0.259,9.855
280465829,0.914,0.000,0.001,0.000,0.000,-0.035,0.010,-0.010,-0.080,0.252,9.850
280473692,0.913,0.000,0.001,0.000,0.000,-0.035,0.010,-0.010,-0.074,0.250,9.840
280481554,0.915,0.000,0.001,0.000,0.000,-0.035,0.010,-0.011,-0.077,0.257,9.862
280497277,0.917,0.000,0.001,0.000,0.000,-0.035,0.009,-0.011,-0.076,0.255,9.859
280504115,0.918,0.000,0.000,0.000,0.000,-0.036,0.009,-0.011,-0.080,0.253,9.854
280513002,0.916,0.000,0.001,0.000,0.000,-0.036,0.009,-0.011,-0.071,0.255,9.843
280520867,0.917,0.000,0.001,0.000,0.000,-0.036,0.009,-0.011,-0.087,0.255,9.840
280536590,0.919,0.000,0.001,0.000,0.000,-0.035,0.008,-0.011,-0.081,0.253,9.831
280544454,0.919,0.000,0.001,0.000,0.000,-0.034,0.008,-0.011,-0.073,0.257,9.834
280552316,0.916,0.000,0.001,0.000,0.000,-0.034,0.009,-0.011,-0.075,0.257,9.852
280560179,0.914,0.000,0.001,0.000,0.000,-0.035,0.008,-0.011,-0.075,0.262,9.844
280575904,0.912,0.000,0.001,0.000,0.000,-0.034,0.007,-0.011,-0.060,0.252,9.846
280583767,0.912,0.000,0.001,0.000,0.000,-0.034,0.007,-0.011,-0.056,0.254,9.846
280591627,0.911,0.000,0.001,0.000,0.000,-0.034,0.008,-0.011,-0.057,0.258,9.846
280607347,0.916,0.000,0.001,0.000,0.000,-0.033,0.007,-0.011,-0.074,0.267,9.827
280615214,0.917,0.000,0.001,0.000,0.000,-0.033,0.006,-0.011,-0.080,0.267,9.831
280623077,0.918,0.000,0.001,0.000,0.000,-0.033,0.006,-0.011,-0.072,0.265,9.854
280630937,0.918,0.000,0.001,0.000,0.000,-0.033,0.006,-0.011,-0.067,0.256,9.847
280646663,0.919,0.000,0.000,0.000,0.000,-0.033,0.006,-0.011,-0.063,0.258,9.849
280654527,0.919,0.000,0.000,0.000,0.000,-0.033,0.006,-0.011,-0.068,0.261,9.866
280662395,0.920,0.000,0.000,0.000,0.000,-0.033,0.006,-0.011,-0.072,0.263,9.871
280670255,0.920,0.000,0.000,0.000,0.000,-0.033,0.006,-0.011,-0.076,0.265,9.871
280685979,0.920,0.000,0.000,0.000,0.000,-0.033,0.007,-0.011,-0.072,0.249,9.865
280693840,0.920,0.000,0.000,0.000,0.000,-0.033,0.005,-0.011,-0.064,0.243,9.833
280701701,0.917,0.000,0.000,0.000,0.000,-0.033,0.004,-0.011,-0.071,0.249,9.839
280717426,0.919,0.000,0.000,0.000,0.000,-0.032,0.005,-0.011,-0.073,0.252,9.855
280725288,0.919,0.000,0.000,0.000,0.000,-0.032,0.004,-0.011,-0.075,0.261,9.846
280733151,0.919,0.000,0.000,0.000,0.000,-0.033,0.004,-0.011,-0.077,0.266,9.865
280741015,0.916,0.000,0.000,0.000,0.000,-0.032,0.004,-0.011,-0.071,0.257,9.848
280756738,0.915,0.000,0.000,0.000,0.000,-0.033,0.004,-0.011,-0.074,0.255,9.857
280764601,0.917,0.000,0.000,0.000,0.000,-0.033,0.003,-0.011,-0.075,0.248,9.835
280772462,0.918,0.000,0.000,0.000,0.000,-0.031,0.003,-0.012,-0.070,0.257,9.827
280780327,0.918,0.000,0.000,0.000,0.000,-0.031,0.004,-0.012,-0.069,0.255,9.861
280796049,0.919,0.000,0.000,0.000,0.000,-0.031,0.002,-0.011,-0.075,0.247,9.836
280803913,0.919,0.000,0.000,0.000,0.000,-0.032,0.002,-0.012,-0.077,0.246,9.864
280811775,0.920,0.000,0.000,0.000,0.000,-0.030,0.002,-0.011,-0.074,0.245,9.840
280827500,0.915,0.000,0.000,0.000,0.000,-0.030,0.002,-0.011,-0.061,0.257,9.856
280835364,0.913,0.000,0.000,0.000,0.000,-0.030,0.001,-0.011,-0.058,0.254,9.847
280843226,0.912,0.000,0.000,0.000,0.000,-0.030,0.002,-0.011,-0.052,0.255,9.863
280851089,0.915,0.000,0.000,0.000,0.000,-0.030,0.001,-0.011,-0.052,0.263,9.839
280866809,0.917,0.000,0.000,0.000,0.000,-0.030,0.001,-0.011,-0.053,0.271,9.851
280874677,0.918,0.000,0.000,0.000,0.000,-0.030,0.001,-0.012,-0.055,0.262,9.845
280882535,0.919,0.000,0.000,0.000,0.000,-0.029,0.001,-0.012,-0.043,0.267,9.834
280890401,0.919,0.000,0.000,0.000,0.000,-0.030,0.001,-0.012,-0.050,0.262,9.852
280906127,0.920,0.000,0.000,0.000,0.000,-0.029,-0.001,-0.012,-0.064,0.269,9.841
280913989,0.917,0.000,0.000,0.000,0.000,-0.029,-0.000,-0.012,-0.057,0.267,9.862
280921849,0.918,0.000,0.000,0.000,0.000,-0.028,-0.000,-0.012,-0.062,0.264,9.856
280937574,0.919,0.000,0.000,0.000,0.000,-0.028,-0.000,-0.011,-0.070,0.252,9.833
280945437,0.919,0.000,0.000,0.000,0.000,-0.028,-0.001,-0.011,-0.067,0.252,9.860
280953300,0.919,0.000,0.000,0.000,0.000,-0.028,-0.000,-0.011,-0.069,0.254,9.849
280961163,0.920,0.000,0.000,0.000,0.000,-0.029,-0.002,-0.011,-0.074,0.254,9.837
280976889,0.920,0.000,0.000,0.000,0.000,-0.027,-0.002,-0.011,-0.069,0.253,9.855
280984751,0.920,0.000,0.000,0.000,0.000,-0.026,-0.001,-0.011,-0.069,0.253,9.865
280992614,0.920,0.000,0.000,0.000,0.000,-0.027,-0.000,-0.011,-0.072,0.255,9.886
281000475,0.920,0.000,0.000,0.000,0.000,-0.027,-0.001,-0.011,-0.062,0.253,9.860
281016201,0.920,0.000,0.000,0.000,0.000,-0.028,-0.001,-0.011,-0.075,0.256,9.873
281024063,0.917,0.000,0.000,0.000,0.000,-0.027,-0.002,-0.011,-0.082,0.246,9.846
281031922,0.915,0.000,0.000,0.000,0.000,-0.026,-0.002,-0.011,-0.077,0.249,9.858
281047651,0.917,0.000,0.000,0.000,0.000,-0.027,-0.002,-0.011,-0.058,0.246,9.876
281055512,0.918,0.000,0.000,0.000,0.000,-0.026,-0.003,-0.011,-0.067,0.244,9.855
281063373,0.919,0.000,0.000,0.000,0.000,-0.026,-0.003,-0.011,-0.051,0.238,9.844
281071238,0.919,0.000,0.000,0.000,0.000,-0.027,-0.003,-0.011,-0.061,0.244,9.860
281086963,0.920,0.000,0.000,0.000,0.000,-0.026,-0.003,-0.011,-0.058,0.247,9.834
281094825,0.917,0.000,0.000,0.000,0.000,-0.026,-0.004,-0.011,-0.072,0.265,9.840
281102687,0.918,0.000,0.000,0.000,0.000,-0.025,-0.004,-0.011,-0.072,0.262,9.851
281110551,0.918,0.000,0.000,0.000,0.000,-0.025,-0.004,-0.011,-0.077,0.252,9.846
281126273,0.919,0.000,0.000,0.000,0.000,-0.025,-0.004,-0.012,-0.065,0.255,9.865
281134136,0.919,0.000,0.000,0.000,0.000,-0.025,-0.005,-0.012,-0.056,0.251,9.837
281146547,0.920,0.000,0.000,0.000,0.000,-0.024,-0.005,-0.012,-0.067,0.248,9.844
281157724,0.917,0.000,0.000,0.000,0.000,-0.025,-0.004,-0.012,-0.075,0.251,9.873
281165586,0.918,0.000,0.000,0.000,0.000,-0.024,-0.005,-0.012,-0.078,0.245,9.836
281173447,0.918,0.000,0.000,0.000,0.000,-0.024,-0.006,-0.012,-0.075,0.247,9.823
281181309,0.919,0.000,0.000,0.000,0.000,-0.024,-0.006,-0.012,-0.072,0.249,9.856
281197035,0.919,0.000,0.000,0.000,0.000,-0.024,-0.007,-0.012,-0.078,0.260,9.826
281204896,0.920,0.000,0.000,0.000,0.000,-0.023,-0.006,-0.012,-0.071,0.259,9.848
281212757,0.920,0.000,0.000,0.000,0.000,-0.023,-0.006,-0.012,-0.069,0.259,9.849
281220623,0.920,0.000,0.000,0.000,0.000,-0.023,-0.006,-0.012,-0.065,0.256,9.844
281236347,0.920,0.000,0.000,0.000,0.000,-0.023,-0.007,-0.012,-0.071,0.245,9.841
281244210,0.920,0.000,0.000,0.000,0.000,-0.022,-0.006,-0.012,-0.063,0.248,9.856
281252069,0.920,0.000,0.000,0.000,0.000,-0.022,-0.006,-0.012,-0.066,0.253,9.843
281267796,0.920,0.000,0.000,0.000,0.000,-0.021,-0.006,-0.012,-0.074,0.252,9.836
281275658,0.920,0.000,0.000,0.000,0.000,-0.021,-0.006,-0.012,-0.080,0.261,9.856
281283521,0.920,0.000,0.000,0.000,0.000,-0.021,-0.007,-0.012,-0.085,0.257,9.839
281291381,0.920,0.000,0.000,0.000,0.000,-0.022,-0.007,-0.012,-0.093,0.256,9.850
281307109,0.920,0.000,0.000,0.000,0.000,-0.021,-0.007,-0.012,-0.082,0.252,9.851
281314971,0.917,0.000,0.000,0.000,0.000,-0.021,-0.007,-0.012,-0.094,0.251,9.855
281322833,0.918,0.000,0.000,0.000,0.000,-0.021,-0.006,-0.012,-0.081,0.247,9.859
281330696,0.919,0.000,0.000,0.000,0.000,-0.021,-0.006,-0.011,-0.078,0.240,9.848
